Name,Cycle_Number,Total_10Day_Quantity,Max_Stock,Utilization_Rate,GroupName,Stock_Class,Storage Unit,Family,Site,Item Id,Demanded,Delivered,satisfaction_rate (%),Weekend,Month,Date_week,days_since_start,Inventory_Cycle,Cycle_Start_Day,Cycle_End_Day
DADDY'S CHIPS CLASSIC SEL DE MER 70G,23,90.0,225.0,0.4,Epicerie,A,PC (1 PC),SOLIDES,Economat,16576,4,4,68.75,1,2024-08,vendredi,221,23,221,230
DADDY'S CHIPS SAVORY TRUFFE PARMESAN 70G,23,120.0,165.0,0.727,Epicerie,B,PC (1 PC),SOLIDES,Economat,16577,6,6,88.0,1,2024-08,vendredi,221,23,221,230
DADDY'S CHIPS SPICY PAPRIKA 70G,23,90.0,165.0,0.545,Epicerie,A,PC (1 PC),SOLIDES,Economat,16580,5,5,66.83673469387756,1,2024-08,vendredi,221,23,221,230
DINOL,23,85.0,135.0,0.63,Hygiène,A,BIDON (1 KG),CONSO/HYG,Economat,12934,12,12,74.47073474470734,1,2024-08,samedi,222,23,222,231
DOSETTE KETCHUP PB,23,3000.0,4000.0,0.75,Epicerie,C,PC (1000 PC),SOLIDES,Economat,16254,3,3,52.5,1,2024-08,vendredi,221,23,221,230
DOSETTE MAYO PB,23,3000.0,4000.0,0.75,Epicerie,C,PC (1 PC),SOLIDES,Economat,16253,3,3,51.85185185185185,1,2024-08,vendredi,221,23,221,230
EAU MINERALE 1,5L,23,536.0,4556.0,0.118,Eaux et Sodas,A,PC (1 PC),LIQUIDES,Economat,12241,24,24,83.6734693877551,1,2024-08,vendredi,221,23,221,230
EMBALLAGE CREPE CIG,23,1800.0,2000.0,0.9,Consommable,B,PC,CONSO/HYG,Economat,13284,4,4,45.25547445255474,1,2024-08,samedi,222,23,222,231
EMBALLAGE EN CARTON 30*12*6,23,150.0,300.0,0.5,Consommable,D,PC (1 PC),CONSO/HYG,Economat,16224,1,1,48.57142857142857,1,2024-08,dimanche,223,23,223,232
EMINCE DE BOEUF PORT. SURGELE,23,54.675,79.49000000000001,0.688,Viandes Surgelées,A,KG (1000 GR),SOLIDES,Economat,16289,2,2,71.32075471698113,1,2024-08,vendredi,221,23,221,230
EPINARD,23,6.800000000000001,12.15,0.56,Legumes Frais,B,KG (1 KG),SOLIDES,Economat,12628,2,2,75.5813953488372,0,2024-08,lundi,224,23,224,233
ESCALOPE DE DINDE FRAIS,23,489.5,489.5,1.0,Volaille Fraiche,D,KG (1 KG),SOLIDES,Economat,15761,6,6,78.125,1,2024-08,vendredi,221,23,221,230
ESCALOPE POULET FRAIS,23,101.2,503.16,0.201,Volaille Surgelée,A,KG (1 KG),SOLIDES,Economat,12631,3,3,84.24908424908425,1,2024-08,mardi,225,23,225,234
ESCALOPE POULET PANE CONGELE,23,79.39,128.91,0.616,Volaille Surgelée,A,KG (1 KG),SOLIDES,Economat,15081,6,6,75.96685082872928,1,2024-08,vendredi,221,23,221,230
ESSUIES VERRES,23,2.0,4.0,0.5,Hygiène,D,PC,CONSO/HYG,Economat,13282,1,1,48.27586206896552,0,2024-08,mardi,225,23,225,234
ESSUIT TOUT JUMBO,23,132.0,157.0,0.841,Hygiène,A,PC (1 KG),CONSO/HYG,Economat,12940,51,51,74.55101260985862,1,2024-08,vendredi,221,23,221,230
ETUI SANDWICH,23,2000.0,4000.0,0.5,Consommable,B,PC (1 PC),CONSO/HYG,Economat,7262,2,2,39.34426229508197,1,2024-08,vendredi,228,23,228,237
FANTA BOITE 24CL,23,1221.0,1328.0,0.919,Eaux et Sodas,A,PC (1 PC),LIQUIDES,Economat,12634,32,32,89.79099678456592,1,2024-08,vendredi,221,23,221,230
FANTA PET 30CL,23,142.0,312.0,0.455,Eaux et Sodas,B,PC (1 PQT),LIQUIDES,Economat,13704,4,4,86.0,1,2024-08,samedi,222,23,222,231
FARINE EN PAQUET,23,191.0,252.0,0.758,Epicerie,A,PC (1 KG),SOLIDES,Economat,12636,8,8,97.38562091503267,1,2024-08,dimanche,223,23,223,232
FEUILLE DE BRIK,23,1.0,94.0,0.011,Epicerie,D,PC (10 PC),SOLIDES,Economat,12637,1,1,94.44444444444444,1,2024-08,dimanche,223,23,223,232
FILET DE POULET PANE,23,43.120000000000005,141.12,0.306,Volaille Surgelée,D,KG,SOLIDES,Economat,19495,4,4,61.53846153846154,1,2024-08,vendredi,221,23,221,230
FILM ETIRABLE 725GR,23,32.0,38.0,0.842,Consommable,A,PC (1 GR),CONSO/HYG,Economat,12524,17,17,75.35211267605634,1,2024-08,vendredi,221,23,221,230
FOND PLATEAU GOURM,23,3000.0,4000.0,0.75,Consommable,C,PC (1 PC),CONSO/HYG,Economat,12333,2,2,58.53658536585365,1,2024-08,samedi,222,23,222,231
FORNOX,23,18.0,48.0,0.375,Hygiène,B,PC,CONSO/HYG,Economat,12945,3,3,88.1578947368421,1,2024-08,samedi,222,23,222,231
FORTE NSPRS,23,2450.0,5150.0,0.476,Cafe,A,PC (1 PC),LIQUIDES,Economat,16339,16,16,80.0,1,2024-08,vendredi,221,23,221,230
FOURCHETTE NOIRE EMBALEE EJEM,23,4000.0,10000.0,0.4,Consommable,A,PC (1 PC),CONSO/HYG,Economat,12645,4,4,75.0,1,2024-08,vendredi,221,23,221,230
"FRITE SURGELE 9/9 CLASSIC 2.5 KG,23,148.0,290.0,0.51,Legumes Surgelés,A,""SCH (2,5 KG)"",SOLIDES,Economat,16381,11,11,70.63903281519862,1,2024-08,vendredi,221,23,221,230"
"FRITE SURGELE WEDGES 2.5 KG,23,31.0,90.0,0.344,Legumes Surgelés,B,""KG (2,5 KG)"",SOLIDES,Economat,16382,6,6,64.86486486486487,1,2024-08,samedi,222,23,222,231"
FROMAGE BUCHE BLANCHE CHEVRE KG,23,3.3,5.0,0.66,Beurre Oeuf Fromage,B,KG (1 KG),SOLIDES,Economat,13550,5,5,40.54054054054054,1,2024-08,vendredi,221,23,221,230
FROMAGE CHEDDAR EN BLOC,23,50.0,65.0,0.769,Beurre Oeuf Fromage,A,KG (1 KG),SOLIDES,Economat,16157,4,4,56.622516556291394,1,2024-08,samedi,222,23,222,231
FROMAGE EDAM MEULE,23,13.5,35.622,0.379,Beurre Oeuf Fromage,B,KG,SOLIDES,Economat,14345,3,3,72.51461988304094,1,2024-08,vendredi,221,23,221,230
FROMAGE GORGONZELA,23,0.9,13.0,0.069,Beurre Oeuf Fromage,A,PC (1 KG),SOLIDES,Economat,12950,3,3,32.06751054852321,1,2024-08,samedi,222,23,222,231
FROMAGE GOUTA,23,12.0,16.0,0.75,Beurre Oeuf Fromage,C,KG (1 KG),SOLIDES,Economat,17424,4,4,51.42857142857142,1,2024-08,dimanche,223,23,223,232
FROMAGE LAND OR,23,5.4,25.4,0.213,Beurre Oeuf Fromage,A,PC (1 KG),SOLIDES,Economat,12654,2,2,86.70212765957447,1,2024-08,mardi,225,23,225,234
FROMAGE MAASDAM EN BLOC PB,23,60.0,65.5,0.916,Beurre Oeuf Fromage,A,KG (1 KG),SOLIDES,Economat,16156,5,5,46.26038781163435,1,2024-08,vendredi,221,23,221,230
FROMAGE MEULE GOUDA KG,23,23.85,32.932,0.724,Beurre Oeuf Fromage,A,KG (1 KG),SOLIDES,Economat,14859,4,4,65.96858638743456,1,2024-08,vendredi,221,23,221,230
FROMAGE MOZZARELLA  KG,23,176.93,176.93,1.0,Beurre Oeuf Fromage,A,KG (1 KG),SOLIDES,Economat,15830,5,5,80.72916666666666,1,2024-08,vendredi,221,23,221,230
"FROMAGE PARMESAN PB,23,2.4,3.8,0.632,Beurre Oeuf Fromage,A,""KG (0,2 KG)"",SOLIDES,Economat,16159,3,3,49.01960784313726,1,2024-08,samedi,222,23,222,231"
FUT HEINEKEIN,23,240.0,240.0,1.0,Alcools,B,PC (1 L),LIQUIDES,Economat,12955,4,4,75.0,1,2024-08,samedi,222,23,222,231
GANT EN VINYL  XL,23,12500.0,12500.0,1.0,Hygiène,A,SCH (1 PC),CONSO/HYG,Economat,12960,43,43,64.98516320474778,1,2024-08,vendredi,221,23,221,230
GANT EN VINYL MEDUIM,23,1000.0,5700.0,0.175,Hygiène,A,PC (1 PC),CONSO/HYG,Economat,16124,3,3,74.97789566755084,1,2024-08,vendredi,221,23,221,230
GARCI GAZ P.E.T 1 L,23,252.0,344.0,0.733,Eaux et Sodas,A,L (1 GR),LIQUIDES,Economat,13138,34,34,84.48471121177803,1,2024-08,vendredi,221,23,221,230
GATEAU CHOCOLAT PBC,23,60.0,100.0,0.6,Viennoiserie,B,PC (1 PC),SOLIDES,Economat,16274,1,1,62.04379562043796,0,2024-08,lundi,224,23,224,233
GOBLET 6.5 0Z MF,23,200.0,1850.0,0.108,Consommable,B,PC (1 PC),CONSO/HYG,Economat,15661,1,1,40.55555555555556,0,2024-08,jeudi,227,23,227,236
GOBLET 6.5 PLAN B,23,2000.0,3300.0,0.606,Consommable,B,PC (1 PC),CONSO/HYG,Economat,16263,2,2,55.14705882352941,1,2024-08,mardi,225,23,225,234
GOBLET 9 0Z MF,23,600.0,1600.0,0.375,Consommable,A,PC (1 PC),CONSO/HYG,Economat,15662,2,2,33.33333333333333,1,2024-08,samedi,222,23,222,231
GOBLET 9 PLAN B,23,2000.0,3000.0,0.667,Consommable,B,PC (1 PC),CONSO/HYG,Economat,16296,2,2,46.85314685314685,1,2024-08,samedi,222,23,222,231
GOBLET CAFE 192 ML CIG,23,1000.0,4000.0,0.25,Consommable,B,PC (1 PC),CONSO/HYG,Economat,12657,1,1,52.513966480446925,0,2024-08,lundi,224,23,224,233
GOBLET CARTON 17 CL CIGUSTA,23,500.0,3000.0,0.167,Consommable,C,PC (1 PC),CONSO/HYG,Economat,12658,1,1,57.6271186440678,1,2024-08,vendredi,228,23,228,237
GOBLET CARTON GOURM 25CL,23,1000.0,4000.0,0.25,Consommable,B,PC (1 PC),CONSO/HYG,Economat,12325,1,1,64.65517241379311,1,2024-08,samedi,222,23,222,231
GOBLET CI CAFE CIGUSTA,23,650.0,1000.0,0.65,Consommable,B,PC (1 PC),CONSO/HYG,Economat,12660,2,2,50.47619047619048,1,2024-08,samedi,222,23,222,231
GOBLET DB 19 CC,23,12000.0,12000.0,1.0,Consommable,A,PC (1 PC),CONSO/HYG,Economat,15418,10,10,90.09433962264151,1,2024-08,vendredi,221,23,221,230
GOBLET DB 25 CC,23,11000.0,11600.0,0.948,Consommable,A,PC (1 PC),CONSO/HYG,Economat,15419,9,9,84.2443729903537,1,2024-08,vendredi,221,23,221,230
GOBLET JUS TRANSPARENT CI GUSTA,23,500.0,1000.0,0.5,Consommable,C,PC (1 PC),CONSO/HYG,Economat,12661,1,1,51.35135135135135,0,2024-08,lundi,224,23,224,233
GOBLET PET 16OZ/450 ML TRANSPARENT,23,250.0,2800.0,0.089,Consommable,B,PC,CONSO/HYG,Economat,19242,1,1,73.24840764331209,1,2024-08,dimanche,223,23,223,232
GOBLET PET 350 CC,23,5950.0,5950.0,1.0,Consommable,A,PC (1 PC),CONSO/HYG,Economat,12664,14,14,76.68997668997669,1,2024-08,vendredi,221,23,221,230
GOBLET PET 400CC,23,500.0,2300.0,0.217,Consommable,B,PC,CONSO/HYG,Economat,15764,1,1,39.25233644859813,0,2024-08,lundi,224,23,224,233
HARISSA 450G,23,11.0,17.0,0.647,Epicerie,C,BTE,SOLIDES,Economat,16247,3,3,76.19047619047619,1,2024-08,samedi,222,23,222,231
HARISSA 5/2,23,36.0,53.0,0.679,Epicerie,A,BOTTE (1 BTE),SOLIDES,Economat,16245,10,10,82.23938223938224,1,2024-08,dimanche,223,23,223,232
HEINEKEN BLLE 30CL,23,814.0,1061.0,0.767,Alcools,A,BTL (1 BTL),LIQUIDES,Economat,13578,5,5,94.76439790575915,1,2024-08,samedi,222,23,222,231
HUILE D'OLIVE POMACE,23,19.0,28.5,0.667,Epicerie,B,L,SOLIDES,Economat,18081,4,4,89.1025641025641,1,2024-08,vendredi,221,23,221,230
HUILE VEGETALE,23,55.0,67.0,0.821,Epicerie,A,BIDON (5 L),SOLIDES,Economat,12169,18,18,83.74816983894583,1,2024-08,vendredi,221,23,221,230
INTENSO NSPRS,23,3000.0,4050.0,0.741,Cafe,A,PC,LIQUIDES,Economat,16340,14,14,68.36461126005362,1,2024-08,vendredi,221,23,221,230
JAMBON DE BOEUF FUME,23,14.4,18.1,0.796,Charcuterie,A,KG (1 KG),SOLIDES,Economat,12676,3,3,72.4867724867725,1,2024-08,vendredi,221,23,221,230
JAMBON DE DINDE,23,17.05,34.15,0.499,Charcuterie,A,PC (1 KG),SOLIDES,Economat,12030,4,4,87.86764705882352,1,2024-08,vendredi,228,23,228,237
JEX CARRE,23,107.0,180.0,0.594,Hygiène,A,PC (1 PC),CONSO/HYG,Economat,12974,12,12,95.357833655706,1,2024-08,vendredi,221,23,221,230
JUS STILL 20 CL,23,552.0,552.0,1.0,Jus Fruit Lait,A,PC (1 PC),LIQUIDES,Economat,12440,7,7,93.6619718309859,1,2024-08,vendredi,221,23,221,230
KETCHUP BIDON 5L,23,30.0,35.0,0.857,Epicerie,B,PC (1 KG),SOLIDES,Economat,14691,4,4,68.31683168316832,1,2024-08,vendredi,221,23,221,230
KINDER BUENO,23,210.0,300.0,0.7,Epicerie,A,PC (1 PC),SOLIDES,Economat,12992,6,6,72.54901960784314,1,2024-08,vendredi,221,23,221,230
KINDER T4,23,60.0,180.0,0.333,Epicerie,B,PC (1 PC),SOLIDES,Economat,12993,1,1,67.33333333333333,0,2024-08,mardi,225,23,225,234
KIWI,23,429.0,641.0,0.669,Fruits & Legumes Frais,A,PC,SOLIDES,Economat,12067,14,14,80.87818696883853,1,2024-08,vendredi,221,23,221,230
LAIT ENTIER 1L,23,186.0,186.0,1.0,Jus Fruit Lait,B,PC (1 PC),LIQUIDES,Economat,12995,8,8,28.695652173913043,1,2024-08,vendredi,221,23,221,230
LAIT UHT DEMI ECREME,23,1322.0,1322.0,1.0,Jus Fruit Lait,A,PQT (1 L),LIQUIDES,Economat,14862,36,36,87.52136752136752,1,2024-08,vendredi,221,23,221,230
LAVETTE COTON,23,129.0,149.0,0.866,Hygiène,A,PC (1 PC),CONSO/HYG,Economat,14337,18,18,86.58536585365853,1,2024-08,vendredi,221,23,221,230
LEVURE BOULANGERE NORMALE,23,13.0,34.0,0.382,Boulangerie_R,B,PC (1 PC),SOLIDES,Economat,13211,3,3,93.95973154362416,1,2024-08,lundi,224,23,224,233
LIPTON ICE TEA FRAMBOISE 33 CL,23,592.0,637.0,0.929,THE,A,PC (1 PC),LIQUIDES,Economat,14300,27,27,82.86516853932584,1,2024-08,vendredi,221,23,221,230
LIPTON ICE TEA PASTEQUE 33CL,23,584.0,584.0,1.0,THE,A,PC (1 PC),LIQUIDES,Economat,16972,26,26,85.35031847133759,1,2024-08,vendredi,221,23,221,230
LIPTON ICE TEA PECHE 33 CL,23,1299.0,1485.0,0.875,THE,A,PC (1 PC),LIQUIDES,Economat,14299,30,30,78.68338557993731,1,2024-08,vendredi,221,23,221,230
LOT CAFE GRAIN BARISTA,23,38.0,121.0,0.314,Cafe,A,PC (1 KG),LIQUIDES,Economat,13606,8,8,84.8,1,2024-08,vendredi,221,23,221,230
LOT CAFE GRAIN ESPRESSO ELITE 3,23,77.0,128.0,0.602,Cafe,A,PC (1 KG),LIQUIDES,Economat,15746,16,16,76.759410801964,1,2024-08,lundi,224,23,224,233
LOT CAFE GRAINS  PUR EXPRESS,23,27.0,73.0,0.37,Cafe,A,KG,LIQUIDES,Economat,15491,7,7,94.8,1,2024-08,dimanche,223,23,223,232
MAIS EN BOITE,23,87.0,92.0,0.946,Epicerie,A,BTE (340 GR),SOLIDES,Economat,14198,11,11,53.75939849624061,1,2024-08,vendredi,221,23,221,230
MAIS EN VRAC,23,1.0,9.0,0.111,Legumes Frais,C,PC (1 KG),SOLIDES,Economat,13316,1,1,86.66666666666667,0,2024-08,jeudi,227,23,227,236
MANCHE A BALAIS,23,5.0,20.0,0.25,Hygiène,B,PC (1 PC),CONSO/HYG,Economat,12999,5,5,91.96428571428572,1,2024-08,vendredi,221,23,221,230
MANGUE,23,15.0,39.0,0.385,Fruits & Legumes Frais,A,PC,SOLIDES,Economat,16366,4,4,39.66666666666666,1,2024-08,dimanche,223,23,223,232
MARINADE EMINCE DE BOEUF 2KG,23,10.0,10.0,1.0,Epicerie,B,KG (1 KG),SOLIDES,Economat,19017,4,4,70.45454545454545,1,2024-08,samedi,222,23,222,231
MARINADE POULET GRILLE 2KG PB,23,34.0,36.0,0.944,Volaille Surgelée,A,PC (1 KG),SOLIDES,Economat,16161,4,4,56.44444444444444,1,2024-08,samedi,222,23,222,231
MAY 0.5L,23,21669.0,22614.0,0.958,Eaux et Sodas,A,PC (1 PC),LIQUIDES,Economat,15027,54,54,87.15213358070501,1,2024-08,vendredi,221,23,221,230
MAYO 5L DEJ,23,40.0,170.0,0.235,Beurre Oeuf Fromage,A,KG (5000 GR),SOLIDES,Economat,16250,19,19,81.50537634408602,1,2024-08,vendredi,221,23,221,230
MELANGE TENDER 2KG PB,23,13.0,13.0,1.0,Epicerie,B,KG (1 KG),SOLIDES,Economat,19016,4,4,72.3404255319149,1,2024-08,samedi,222,23,222,231
MELON,23,55.1,60.8,0.906,Fruits & Legumes Frais,B,PC (1 KG),SOLIDES,Economat,12698,9,9,58.282208588957054,1,2024-08,vendredi,221,23,221,230
MENTHE FRAICHE,23,9.0,16.0,0.562,Legumes Frais,B,PC (1 PC),SOLIDES,Economat,12078,3,3,49.42528735632184,1,2024-08,jeudi,227,23,227,236
MENTOS ROLLS FRUIT FLAVOUR,23,40.0,80.0,0.5,Epicerie,D,PC (1 PC),SOLIDES,Economat,15248,1,1,77.41935483870968,1,2024-08,vendredi,221,23,221,230
MENTOS ROLLS MENTHE,23,40.0,80.0,0.5,Epicerie,D,PC (1 PC),SOLIDES,Economat,15244,1,1,70.0,1,2024-08,vendredi,228,23,228,237
MENTOS ROLLS RAINBOW,23,40.0,120.0,0.333,Epicerie,D,PC,SOLIDES,Economat,15246,1,1,46.42857142857143,1,2024-08,dimanche,230,24,230,239
MENTOS ROLLS STRAWBERRY,23,40.0,80.0,0.5,Epicerie,D,PC (1 PC),SOLIDES,Economat,15245,1,1,77.14285714285715,1,2024-08,vendredi,221,23,221,230
MENTOS ROLLS TUTTI FRUTTI,23,80.0,80.0,1.0,Epicerie,D,PC,SOLIDES,Economat,15247,2,2,87.87878787878788,1,2024-08,vendredi,228,23,228,237
MIEL DOUX & FRAIS,23,8.0,11.0,0.727,Epicerie,C,PC (1 PC),SOLIDES,Economat,12702,4,4,43.20987654320987,1,2024-08,vendredi,228,23,228,237
MIRA 1L,23,1848.0,1848.0,1.0,Eaux et Sodas,A,PC (1 PC),LIQUIDES,Economat,12136,10,10,95.13677811550151,1,2024-08,samedi,222,23,222,231
MIX A CREPE FRANCAISE,23,110.0,150.0,0.733,Pâtisseries,B,SAC (1 SAC),SOLIDES,Economat,8120,5,5,96.045197740113,1,2024-08,dimanche,223,23,223,232
MOUTARDE DIJON 840 GR,23,13.0,25.0,0.52,Epicerie,B,BTE (840 GR),SOLIDES,Economat,12710,3,3,78.16091954022988,1,2024-08,samedi,222,23,222,231
MUFFINS VANILLE,23,72.0,96.0,0.75,Viennoiserie,B,PC (1 PC),SOLIDES,Economat,12449,2,2,69.6078431372549,1,2024-08,lundi,224,23,224,233
NOISETTE GRILLEE CONCASSEE,23,3.0,3.0,1.0,Fruits Secs,D,PC (1 KG),SOLIDES,Economat,17772,2,2,90.0,1,2024-08,lundi,224,23,224,233
NUGGETS PANE PB,23,275.0,275.0,1.0,Volaille Surgelée,A,PC (1 PC),SOLIDES,Economat,16165,7,7,53.333333333333336,1,2024-08,vendredi,221,23,221,230
NUTELLA & GO 52 GR,23,72.0,192.0,0.375,Epicerie,C,PC (1 PC),SOLIDES,Economat,15241,2,2,50.81967213114754,1,2024-08,mardi,225,23,225,234
OEUFS,23,69.0,83.0,0.831,Beurre Oeuf Fromage,A,PC (30 PC),SOLIDES,Economat,12720,13,13,76.55719139297848,1,2024-08,vendredi,221,23,221,230
OIGNONS BLANC,23,85.65,127.3,0.673,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12721,8,8,65.81740976645435,1,2024-08,vendredi,221,23,221,230
OIGNONS ROUGE,23,84.0,119.4,0.704,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12722,8,8,77.32793522267207,1,2024-08,samedi,222,23,222,231
OLIVE DENOYETE,23,21.0,35.0,0.6,Legumes Frais,B,KG,SOLIDES,Economat,12723,3,3,72.22222222222221,1,2024-08,dimanche,223,23,223,232
OLIVE NOIRE SLICE,23,21.0,35.0,0.6,Legumes Frais,B,KG,SOLIDES,Economat,12724,3,3,70.45454545454545,1,2024-08,lundi,224,23,224,233
OLIVE VIOLETTE,23,9.0,14.0,0.643,Legumes Frais,C,KG (1 KG),SOLIDES,Economat,18543,3,3,68.05555555555556,1,2024-08,samedi,222,23,222,231
ORANGE A JUS,23,1742.6,2117.05,0.823,Jus Fruit Lait,A,KG (1 KG),LIQUIDES,Economat,12727,42,42,79.17023096663816,1,2024-08,vendredi,221,23,221,230
ORANGINA BOITE 24 CL,23,288.0,347.0,0.83,Eaux et Sodas,A,BTE (1 BTE),LIQUIDES,Economat,15710,10,10,65.52901023890784,1,2024-08,vendredi,221,23,221,230
PACK FOOD BOWL + COUVERCLE 1.2 L,23,100.0,175.0,0.571,Consommable,B,PC,CONSO/HYG,Economat,15917,1,1,72.0,0,2024-08,mardi,225,23,225,234
PAILLE BUBBLE TEA 12MM COLORE,23,400.0,1800.0,0.222,Consommable,C,PC,CONSO/HYG,Economat,17869,1,1,84.44444444444444,1,2024-08,samedi,229,23,229,238
PAILLE NOIR,23,28.0,39.0,0.718,Consommable,A,PQT (250 PC),CONSO/HYG,Economat,13027,10,10,59.32721712538226,1,2024-08,vendredi,221,23,221,230
PAIN AU CHOCOLAT PUR BERRE GF SURG.,23,4400.0,4400.0,1.0,Viennoiserie,B,PC (1 PC),SOLIDES,Economat,17362,4,4,100.0,1,2024-08,lundi,224,23,224,233
PAIN CHAWARMA *10,23,115.0,115.0,1.0,Boulangerie_R,A,PQT (10 PC),SOLIDES,Economat,15356,17,17,94.3089430894309,1,2024-08,vendredi,221,23,221,230
PAIN CIABATTA NATURE,23,400.0,6590.0,0.061,Boulangerie_R,A,PC (1 PC),SOLIDES,Economat,15495,1,1,78.13370473537604,0,2024-08,lundi,224,23,224,233
PAIN DE MIE CEREALE,23,26.0,130.0,0.2,Boulangerie_R,B,PC (1 PC),SOLIDES,Economat,13630,1,1,75.93984962406014,0,2024-08,jeudi,227,23,227,236
PAIN DE MIE NATURE,23,104.0,130.0,0.8,Boulangerie_R,B,PC,SOLIDES,Economat,13633,3,3,80.26315789473685,1,2024-08,samedi,222,23,222,231
PAIN HAMBURGER AC,23,654.0,836.0,0.782,Boulangerie_R,A,PC,SOLIDES,Economat,13623,14,14,85.33501896333755,1,2024-08,vendredi,221,23,221,230
PAIN MACDO  GRAINS SESAME,23,2100.0,4290.0,0.49,Boulangerie_R,A,PC,SOLIDES,Economat,14750,1,1,96.0431654676259,0,2024-08,lundi,224,23,224,233
PAIN ROND FARINE,23,1350.0,3480.0,0.388,Boulangerie_R,A,PC,SOLIDES,Economat,12535,1,1,96.49805447470816,0,2024-08,lundi,224,23,224,233
PAIN SANDWICH CI GUSTA,23,777.0,777.0,1.0,Boulangerie_R,A,PC (1 PC),SOLIDES,Economat,12474,7,7,59.800664451827245,1,2024-08,samedi,222,23,222,231
PAIN SCHNECK AUX RAISINS SURG PUR BEURRE GF,23,1200.0,1200.0,1.0,Viennoiserie,B,PC (1 PC),SOLIDES,Economat,17366,3,3,98.85057471264368,1,2024-08,mardi,225,23,225,234
PAIN SHNEK AU RAISIN MARGARINE,23,700.0,700.0,1.0,Pâtisseries,C,PC (1 KG),SOLIDES,Economat,18547,3,3,98.4375,0,2024-08,mardi,225,23,225,234
PALETTE A GLACE,23,400.0,2000.0,0.2,Consommable,C,PC (1 PC),CONSO/HYG,Economat,13032,1,1,57.14285714285714,1,2024-08,dimanche,230,24,230,239
PAPIER ALUM DE 100,23,2.0,9.0,0.222,Consommable,B,PC (1 PC),CONSO/HYG,Economat,12741,2,2,79.6116504854369,1,2024-08,samedi,222,23,222,231
PAPIER CUISSON 40*60,23,2.0,4.0,0.5,Consommable,C,PC (500 PC),CONSO/HYG,Economat,12742,2,2,85.5072463768116,1,2024-08,lundi,224,23,224,233
PAPIER SERVIETTE GOURMANDISE,23,120.0,128.0,0.938,Consommable,B,PC (1 PC),CONSO/HYG,Economat,12321,2,2,49.32432432432432,1,2024-08,samedi,222,23,222,231
PASTEQUE,23,126.2,129.85,0.972,Fruits & Legumes Frais,B,KG (1 KG),SOLIDES,Economat,15006,9,9,73.5632183908046,1,2024-08,samedi,222,23,222,231
PATE PIZZA FOCACCIA 12/40,23,120.0,170.0,0.706,Boulangerie_R,A,PC (1 PC),SOLIDES,Economat,12497,4,4,55.793991416309005,1,2024-08,vendredi,221,23,221,230
PATE PIZZA FOCACCIA D32 CM,23,20.0,50.0,0.4,Boulangerie_R,C,PC (1 PC),SOLIDES,Economat,12473,1,1,48.38709677419355,0,2024-08,mercredi,226,23,226,235
PATE PIZZA PANCROCCHINO 12/40,23,514.0,520.0,0.988,Boulangerie_R,A,PC (1 PC),SOLIDES,Economat,12476,6,6,54.91803278688525,1,2024-08,vendredi,221,23,221,230
PATE PLUME COURTE,23,10.0,58.0,0.172,Epicerie,B,PC (1 KG),SOLIDES,Economat,13037,1,1,89.53488372093024,1,2024-08,samedi,229,23,229,238
PATE SPAGHETTI,23,10.0,74.0,0.135,Epicerie,B,PC (1 PC),SOLIDES,Economat,12841,1,1,93.47826086956522,1,2024-08,samedi,229,23,229,238
PECHES,23,27.5,27.5,1.0,Fruits & Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12746,12,12,73.68421052631578,1,2024-08,vendredi,221,23,221,230
PEPPERONI,23,1.7999999999999998,4.8,0.375,Charcuterie,A,KG (1 KG),SOLIDES,Economat,15531,5,5,58.47457627118645,1,2024-08,samedi,222,23,222,231
PERSIL,23,0.5,7.32999,0.068,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12748,1,1,64.55026455026454,0,2024-08,mardi,225,23,225,234
PIMENT DOUX,23,58.2,97.3,0.598,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12754,5,5,80.33707865168539,1,2024-08,vendredi,221,23,221,230
PIMENT FORT,23,38.65,78.95,0.49,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,13862,4,4,82.5925925925926,1,2024-08,vendredi,221,23,221,230
PIMENT ROUGE SALLE,23,20.0,20.0,1.0,Legumes Frais,B,KG,SOLIDES,Economat,12756,3,3,73.45132743362832,1,2024-08,vendredi,221,23,221,230
POCHETTE CROISSANT CRAFT 11*5*28,23,3000.0,3000.0,1.0,Consommable,D,PC,CONSO/HYG,Economat,12320,1,1,57.89473684210527,0,2024-08,lundi,224,23,224,233
POIVRE NOIR MOULU,23,2.0,3.0,0.667,Epicerie,B,PC (1 KG),SOLIDES,Economat,13068,2,2,60.86956521739131,1,2024-08,lundi,224,23,224,233
POMME (FRUIT),23,14.7,22.15,0.664,Fruits & Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12762,8,8,69.8224852071006,1,2024-08,vendredi,221,23,221,230
POMME DE TERRE,23,219.6,292.25,0.751,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12048,10,10,83.203125,1,2024-08,samedi,222,23,222,231
POT NUTELLA 3 KG,23,20.0,31.0,0.645,Epicerie,C,POT (3 KG),SOLIDES,Economat,15148,7,7,79.24528301886792,1,2024-08,vendredi,221,23,221,230
