Name,Physical Storage Quantity,Storage Unit,GroupName,Date_week,Month,Stock_Class,Inventory_Cycle,Max_Stock,Weekend,Stock_Utilization
AIL,0.85,KG (1 KG),Legumes Frais,dimanche,2024-10,B,29,7.45,0,0.11409395957839737
AIL,1.1,KG (1 KG),Legumes Frais,mardi,2024-10,B,30,7.45,0,0.14765100651322013
AIL,1.0,KG (1 KG),Legumes Frais,vendredi,2024-10,B,30,7.45,0,0.13422818773929102
AIL,1.0,KG (1 KG),Legumes Frais,vendredi,2024-10,B,30,7.45,0,0.13422818773929102
AIL,1.0,KG (1 KG),Legumes Frais,mardi,2024-10,B,31,7.45,0,0.13422818773929102
AIL,1.3,KG (1 KG),Legumes Frais,mercredi,2024-10,B,31,7.45,0,0.17449664406107834
AIL,1.0,KG (1 KG),Legumes Frais,samedi,2024-11,B,31,7.45,0,0.13422818773929102
AIL,1.1,KG (1 KG),Legumes Frais,mardi,2024-11,B,31,7.45,0,0.14765100651322013
AIL,1.4,KG (1 KG),Legumes Frais,mardi,2024-11,B,32,7.45,0,0.1879194628350074
AIL,2.05,KG (1 KG),Legumes Frais,mercredi,2024-11,B,32,7.45,0,0.27516778486554655
AIL,2.15,KG (1 KG),Legumes Frais,samedi,2024-11,B,34,7.45,0,0.2885906036394757
AIL,0.3,KG (1 KG),Legumes Frais,lundi,2024-12,B,34,7.45,0,0.040268456321787306
AIL,0.25,KG (1 KG),Legumes Frais,jeudi,2024-12,B,35,7.45,0,0.033557046934822754
AIL,1.85,KG (1 KG),Legumes Frais,lundi,2024-12,B,36,7.45,0,0.2483221473176884
AIL,1.45,KG (1 KG),Legumes Frais,samedi,2025-01,B,37,7.45,0,0.19463087222197198
AIL,2.0,KG (1 KG),Legumes Frais,mercredi,2025-01,B,38,7.45,0,0.26845637547858203
AIL,1.0,KG (1 KG),Legumes Frais,lundi,2025-01,B,38,7.45,0,0.13422818773929102
AIL,1.0,KG,Legumes Frais,lundi,2025-01,B,39,7.45,0,0.13422818773929102
AIL,1.3,KG (1 KG),Legumes Frais,jeudi,2025-01,B,40,7.45,0,0.17449664406107834
AIL,2.3,KG (1 KG),Legumes Frais,jeudi,2025-02,B,41,7.45,0,0.3087248318003693
AIL,2.0,KG,Legumes Frais,samedi,2025-02,B,42,7.45,0,0.26845637547858203
AIL,3.0,KG (1 KG),Legumes Frais,lundi,2025-02,B,43,7.45,0,0.40268456321787305
AIL,1.1,KG,Legumes Frais,mardi,2025-03,B,43,7.45,0,0.14765100651322013
AIL,0.85,KG,Legumes Frais,vendredi,2025-03,B,44,7.45,0,0.11409395957839737
AIL,7.45,KG (1 KG),Legumes Frais,lundi,2025-03,B,44,7.45,0,0.9999999986577182
AIL,1.4,KG (1 KG),Legumes Frais,vendredi,2025-03,B,46,7.45,0,0.1879194628350074
AIL,1.2,KG,Legumes Frais,dimanche,2025-04,B,47,7.45,0,0.16107382528714922
AIL,1.55,KG (1 KG),Legumes Frais,jeudi,2025-04,B,48,7.45,0,0.2080536909959011
AIL,0.7,KG (1 KG),Legumes Frais,lundi,2025-04,B,48,7.45,0,0.0939597314175037
AIL,0.7,KG (1 KG),Legumes Frais,vendredi,2025-04,B,49,7.45,0,0.0939597314175037
AIL,1.0,KG (1 KG),Legumes Frais,vendredi,2025-05,B,49,7.45,0,0.13422818773929102
AIL,1.0,KG (1 KG),Legumes Frais,dimanche,2025-05,B,50,7.45,0,0.13422818773929102
AIL,1.0,KG (1 KG),Legumes Frais,dimanche,2025-05,B,50,7.45,0,0.13422818773929102
AIL,1.0,KG (1 KG),Legumes Frais,mardi,2025-05,B,50,7.45,0,0.13422818773929102
AIL,1.0,KG (1 KG),Legumes Frais,mercredi,2025-05,B,51,7.45,0,0.13422818773929102
AIL,1.2,KG (1 KG),Legumes Frais,dimanche,2025-05,B,52,7.45,0,0.16107382528714922
AIL,1.75,KG (1 KG),Legumes Frais,mardi,2025-05,B,52,7.45,0,0.23489932854375928
AIL EN POUDRE,0.04,KG (1 KG),Fruits & Legumes Frais,vendredi,2024-01,C,2,2.0,0,0.019999999900000003
AIL EN POUDRE,1.0,KG (1 KG),Fruits & Legumes Frais,lundi,2024-03,C,9,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG (1 KG),Fruits & Legumes Frais,samedi,2024-05,C,13,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG (1 KG),Fruits & Legumes Frais,samedi,2024-05,C,15,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG (1 KG),Fruits & Legumes Frais,mardi,2024-06,C,17,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG (1 KG),Fruits & Legumes Frais,mercredi,2024-07,C,20,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG (1 KG),Fruits & Legumes Frais,vendredi,2024-08,C,22,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG (1 KG),Fruits & Legumes Frais,vendredi,2024-08,C,23,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG (1 KG),Fruits & Legumes Frais,lundi,2024-08,C,23,2.0,0,0.4999999975
AIL EN POUDRE,2.0,KG,Fruits & Legumes Frais,samedi,2024-11,C,33,2.0,0,0.999999995
AIL EN POUDRE,1.0,KG (1 KG),Fruits & Legumes Frais,vendredi,2024-11,C,34,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG (1 KG),Fruits & Legumes Frais,vendredi,2024-12,C,35,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG (1 KG),Fruits & Legumes Frais,vendredi,2025-01,C,38,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG (1 KG),Fruits & Legumes Frais,lundi,2025-01,C,39,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG (1 KG),Fruits & Legumes Frais,mercredi,2025-01,C,39,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG (1 KG),Fruits & Legumes Frais,mardi,2025-01,C,40,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG (1 KG),Epicerie,mardi,2025-02,C,42,2.0,0,0.4999999975
AIL EN POUDRE,2.0,KG (1 KG),Epicerie,samedi,2025-03,C,43,2.0,0,0.999999995
AIL EN POUDRE,1.0,KG (1 KG),Epicerie,jeudi,2025-03,C,44,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG (1 KG),Epicerie,samedi,2025-03,C,44,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG,Epicerie,mardi,2025-03,C,45,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG (1 KG),Epicerie,dimanche,2025-04,C,47,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG,Epicerie,lundi,2025-04,C,47,2.0,0,0.4999999975
AIL EN POUDRE,1.0,KG (1 KG),Epicerie,jeudi,2025-05,C,51,2.0,0,0.4999999975
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-01,A,1,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-01,A,1,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,mercredi,2024-01,A,1,10.0,0,0.1999999998
AJAX VITRE,2.0,PC (1 PC),Hygiène,jeudi,2024-01,A,1,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-01,A,1,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-01,A,1,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-01,A,1,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,jeudi,2024-01,A,2,10.0,0,0.1999999998
AJAX VITRE,2.0,PC (1 PC),Hygiène,jeudi,2024-01,A,2,10.0,0,0.1999999998
AJAX VITRE,3.0,PC (1 PC),Hygiène,vendredi,2024-01,A,2,10.0,0,0.29999999969999996
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-01,A,2,10.0,0,0.0999999999
AJAX VITRE,10.0,PC (1 PC),Hygiène,mardi,2024-01,A,2,10.0,0,0.9999999989999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,vendredi,2024-01,A,2,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-01,A,3,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-01,A,3,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-01,A,3,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-01,A,3,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,lundi,2024-01,A,3,10.0,0,0.1999999998
AJAX VITRE,2.0,PC,Hygiène,mardi,2024-01,A,3,10.0,0,0.1999999998
AJAX VITRE,2.0,PC (1 PC),Hygiène,dimanche,2024-02,A,4,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-02,A,4,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-02,A,4,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-02,A,4,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-02,A,4,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-02,A,4,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-02,A,5,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,dimanche,2024-02,A,5,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-02,A,5,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-02,A,5,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-02,A,5,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-02,A,6,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,vendredi,2024-02,A,6,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,vendredi,2024-02,A,6,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,vendredi,2024-02,A,6,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-02,A,6,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-02,A,6,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-02,A,6,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-02,A,6,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-02,A,6,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,vendredi,2024-03,A,7,10.0,0,0.1999999998
AJAX VITRE,2.0,PC (1 PC),Hygiène,samedi,2024-03,A,7,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-03,A,7,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-03,A,7,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-03,A,7,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,mercredi,2024-03,A,7,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,vendredi,2024-03,A,7,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,samedi,2024-03,A,7,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-03,A,7,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,lundi,2024-03,A,8,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-03,A,8,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-03,A,8,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-03,A,8,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-03,A,9,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-03,A,9,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-03,A,9,10.0,0,0.0999999999
AJAX VITRE,1.0,PC,Hygiène,jeudi,2024-03,A,9,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-03,A,9,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-03,A,9,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-03,A,9,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,vendredi,2024-04,A,10,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-04,A,10,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-04,A,10,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,mercredi,2024-04,A,11,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-04,A,11,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-04,A,11,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-04,A,11,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-04,A,11,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,lundi,2024-04,A,11,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-04,A,11,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-04,A,11,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-04,A,11,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-04,A,11,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-04,A,12,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,samedi,2024-04,A,12,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-04,A,12,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-04,A,12,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-04,A,12,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-04,A,12,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-04,A,12,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-04,A,12,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-04,A,12,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-04,A,12,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-04,A,12,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-04,A,12,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,mercredi,2024-05,A,13,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-05,A,13,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,vendredi,2024-05,A,13,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,samedi,2024-05,A,13,10.0,0,0.1999999998
AJAX VITRE,2.0,PC (1 PC),Hygiène,samedi,2024-05,A,13,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-05,A,13,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-05,A,13,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-05,A,13,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,lundi,2024-05,A,13,10.0,0,0.1999999998
AJAX VITRE,2.0,PC (1 PC),Hygiène,mercredi,2024-05,A,13,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-05,A,13,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-05,A,13,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-05,A,13,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,vendredi,2024-05,A,14,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,samedi,2024-05,A,14,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-05,A,14,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,dimanche,2024-05,A,14,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-05,A,14,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-05,A,14,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-05,A,14,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-05,A,14,10.0,0,0.0999999999
AJAX VITRE,3.0,PC (1 PC),Hygiène,mardi,2024-05,A,14,10.0,0,0.29999999969999996
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-05,A,14,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,samedi,2024-05,A,14,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-05,A,14,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-05,A,15,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-05,A,15,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-05,A,15,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,vendredi,2024-05,A,15,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,vendredi,2024-05,A,15,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-05,A,15,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-05,A,15,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-05,A,15,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,lundi,2024-05,A,15,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-05,A,15,10.0,0,0.0999999999
AJAX VITRE,2.0,PC,Hygiène,jeudi,2024-05,A,16,10.0,0,0.1999999998
AJAX VITRE,5.0,PC (1 PC),Hygiène,samedi,2024-06,A,16,10.0,0,0.49999999949999996
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-06,A,16,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-06,A,16,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,samedi,2024-06,A,16,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-06,A,16,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-06,A,16,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-06,A,16,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-06,A,16,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-06,A,16,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-06,A,16,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-06,A,16,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-06,A,17,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,dimanche,2024-06,A,17,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-06,A,17,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-06,A,17,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-06,A,17,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,mardi,2024-06,A,17,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-06,A,17,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-06,A,17,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,vendredi,2024-06,A,17,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-06,A,17,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-06,A,17,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-06,A,17,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-06,A,17,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,mercredi,2024-06,A,18,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-06,A,18,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-06,A,18,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-06,A,18,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,samedi,2024-06,A,18,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-06,A,18,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-06,A,18,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-06,A,18,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-06,A,18,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-06,A,18,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-06,A,18,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,mercredi,2024-06,A,18,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-06,A,18,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,jeudi,2024-06,A,18,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,vendredi,2024-06,A,18,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,vendredi,2024-06,A,18,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,vendredi,2024-06,A,18,10.0,0,0.0999999999
AJAX VITRE,3.0,PC (1 PC),Hygiène,samedi,2024-06,A,19,10.0,0,0.29999999969999996
AJAX VITRE,2.0,PC (1 PC),Hygiène,samedi,2024-06,A,19,10.0,0,0.1999999998
AJAX VITRE,3.0,PC,Hygiène,dimanche,2024-06,A,19,10.0,0,0.29999999969999996
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-06,A,19,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2024-07,A,19,10.0,0,0.0999999999
AJAX VITRE,1.0,PC,Hygiène,mardi,2024-07,A,19,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-07,A,19,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-07,A,19,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-07,A,19,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-07,A,19,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-07,A,19,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-07,A,19,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-07,A,19,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,jeudi,2024-07,A,19,10.0,0,0.1999999998
AJAX VITRE,2.0,PC (1 PC),Hygiène,jeudi,2024-07,A,19,10.0,0,0.1999999998
AJAX VITRE,2.0,PC (1 PC),Hygiène,jeudi,2024-07,A,19,10.0,0,0.1999999998
AJAX VITRE,2.0,PC (1 PC),Hygiène,vendredi,2024-07,A,19,10.0,0,0.1999999998
AJAX VITRE,2.0,PC (1 PC),Hygiène,samedi,2024-07,A,19,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-07,A,19,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-07,A,19,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,mardi,2024-07,A,20,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-07,A,20,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,mardi,2024-07,A,20,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-07,A,20,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-07,A,20,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-07,A,20,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,vendredi,2024-07,A,20,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-07,A,20,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,dimanche,2024-07,A,20,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,dimanche,2024-07,A,20,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,mardi,2024-07,A,20,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,mercredi,2024-07,A,20,10.0,0,0.0999999999
AJAX VITRE,2.0,PC (1 PC),Hygiène,mercredi,2024-07,A,20,10.0,0,0.1999999998
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-07,A,20,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-07,A,20,10.0,0,0.0999999999
AJAX VITRE,1.0,PC (1 PC),Hygiène,jeudi,2024-07,A,20,10.0,0,0.0999999999
