product,inventory_cycle,predicted_inventory,model_used
DADDY'S CHIPS SPICY PAPRIKA 70G,48,19.944498,gru
DADDY'S CHIPS SPICY PAPRIKA 70G,48,19.544588,gru
DADDY'S CHIPS SPICY PAPRIKA 70G,49,19.472979,gru
DADDY'S CHIPS SPICY PAPRIKA 70G,49,20.000269,gru
DADDY'S CHIPS SPICY PAPRIKA 70G,49,21.113504,gru
DADDY'S CHIPS SPICY PAPRIKA 70G,49,21.770067,gru
DADDY'S CHIPS SPICY PAPRIKA 70G,49,20.488596,gru
DADDY'S CHIPS SPICY PAPRIKA 70G,49,20.412012,gru
DADDY'S CHIPS SPICY PAPRIKA 70G,49,20.26665,gru
DADDY'S CHIPS SPICY PAPRIKA 70G,50,19.85789,gru
DADDY'S CHIPS SPICY PAPRIKA 70G,50,19.326212,gru
DADDY'S CHIPS SPICY PAPRIKA 70G,50,20.345842,gru
DADDY'S CHIPS SPICY PAPRIKA 70G,50,20.897951,gru
DADDY'S CHIPS SPICY PAPRIKA 70G,51,21.196436,gru
DADDY'S CHIPS SPICY PAPRIKA 70G,52,21.800837,gru
DATTE EN VRAC,9,7.000917,gru
DATTE EN VRAC,9,7.256891,gru
DATTE EN VRAC,9,7.3880095,gru
DATTE EN VRAC,9,7.2880645,gru
DATTE EN VRAC,9,7.22294,gru
DATTE EN VRAC,9,7.050287,gru
DATTE EN VRAC,10,6.862268,gru
DATTE EN VRAC,10,7.388078,gru
DATTE EN VRAC,10,7.186891,gru
DATTE EN VRAC,10,6.854097,gru
DATTE EN VRAC,10,7.2920547,gru
DATTE EN VRAC,13,7.254617,gru
DATTE EN VRAC,18,6.8366256,gru
DATTE EN VRAC,18,7.4027724,gru
DATTE EN VRAC,19,7.134233,gru
DATTE EN VRAC,19,6.7784667,gru
DATTE EN VRAC,20,7.2245345,gru
DATTE EN VRAC,30,6.891313,gru
DATTE EN VRAC,30,6.7799087,gru
DATTE EN VRAC,31,6.7138915,gru
DATTE EN VRAC,31,6.1773696,gru
DATTE EN VRAC,31,5.5615706,gru
DATTE EN VRAC,31,5.975557,gru
DATTE EN VRAC,31,5.690744,gru
DATTE EN VRAC,32,5.1371474,gru
DATTE EN VRAC,32,6.181169,gru
DATTE EN VRAC,32,6.14451,gru
DATTE EN VRAC,33,6.344217,gru
DATTE EN VRAC,33,5.1700454,gru
DATTE EN VRAC,34,5.2732177,gru
DATTE EN VRAC,34,6.2165694,gru
DATTE EN VRAC,35,6.0225616,gru
DATTE EN VRAC,36,5.942323,gru
DATTE EN VRAC,36,5.4885573,gru
DATTE EN VRAC,37,6.2870955,gru
DATTE EN VRAC,37,5.942369,gru
DATTE EN VRAC,38,5.7801223,gru
DATTE EN VRAC,40,5.6712966,gru
DATTE EN VRAC,40,5.629892,gru
DATTE EN VRAC,42,5.5500884,gru
DATTE EN VRAC,42,4.6873107,gru
DATTE EN VRAC,43,4.9189773,gru
DATTE EN VRAC,43,4.643068,gru
DATTE EN VRAC,43,4.131189,gru
DATTE EN VRAC,43,3.617792,gru
DATTE EN VRAC,43,3.582651,gru
DATTE EN VRAC,43,3.9968355,gru
DATTE EN VRAC,43,4.763696,gru
DATTE EN VRAC,44,4.663881,gru
DATTE EN VRAC,44,4.969217,gru
DATTE EN VRAC,44,5.2273192,gru
DATTE EN VRAC,44,5.4897323,gru
DATTE EN VRAC,44,5.248895,gru
DATTE EN VRAC,44,4.9544463,gru
DATTE EN VRAC,44,5.0795455,gru
DATTE EN VRAC,44,4.722078,gru
DATTE EN VRAC,45,5.408235,gru
DATTE EN VRAC,45,5.7488875,gru
DATTE EN VRAC,45,5.915071,gru
DATTE EN VRAC,45,6.0222106,gru
DATTE EN VRAC,45,6.526109,gru
DATTE EN VRAC,45,6.63096,gru
DATTE EN VRAC,45,6.245271,gru
DATTE EN VRAC,45,5.9779525,gru
DATTE EN VRAC,46,6.4067473,gru
DATTE EN VRAC,46,5.9055266,gru
DATTE EN VRAC,46,6.1437163,gru
DATTE EN VRAC,46,5.3824706,gru
DATTE EN VRAC,47,5.4947295,gru
DATTE EN VRAC,47,5.349916,gru
DATTE EN VRAC,48,5.468553,gru
DATTE EN VRAC,48,5.7150664,gru
DATTE EN VRAC,50,5.6514144,gru
DATTE EN VRAC,50,5.697992,gru
DATTE EN VRAC,51,5.665651,gru
DATTE EN VRAC,52,5.5982833,gru
DINOL,2,10.358072,gru
DINOL,2,10.951807,gru
DINOL,2,10.9163685,gru
DINOL,2,10.711878,gru
DINOL,2,10.708612,gru
DINOL,2,10.369791,gru
DINOL,3,10.265017,gru
DINOL,3,10.474398,gru
DINOL,3,10.552439,gru
DINOL,3,10.697779,gru
DINOL,3,10.557383,gru
DINOL,3,10.538118,gru
DINOL,3,10.778925,gru
DINOL,4,11.24785,gru
DINOL,4,11.43696,gru
DINOL,4,11.882029,gru
DINOL,4,11.942812,gru
DINOL,4,11.584833,gru
DINOL,5,11.734911,gru
DINOL,5,12.377214,gru
DINOL,5,12.5997715,gru
DINOL,5,12.949587,gru
DINOL,5,13.609812,gru
DINOL,6,14.097513,gru
DINOL,6,14.127779,gru
DINOL,6,14.361139,gru
DINOL,6,14.440241,gru
DINOL,7,14.9929905,gru
DINOL,7,14.695414,gru
DINOL,7,15.003519,gru
DINOL,7,14.925608,gru
DINOL,7,14.382006,gru
DINOL,7,13.911417,gru
DINOL,7,13.353952,gru
DINOL,8,13.472361,gru
DINOL,8,13.294001,gru
DINOL,8,13.221689,gru
DINOL,8,12.766146,gru
DINOL,8,12.262636,gru
DINOL,8,11.895281,gru
DINOL,9,11.721514,gru
DINOL,9,11.356234,gru
DINOL,9,11.497026,gru
DINOL,9,11.880785,gru
DINOL,9,11.744524,gru
DINOL,9,11.72294,gru
DINOL,9,11.327967,gru
DINOL,10,11.655169,gru
DINOL,10,11.727106,gru
DINOL,11,12.052462,gru
DINOL,11,12.578531,gru
DINOL,11,12.384401,gru
DINOL,11,12.063402,gru
DINOL,11,12.398096,gru
DINOL,11,12.48736,gru
DINOL,11,12.692751,gru
DINOL,11,12.457483,gru
DINOL,12,12.873079,gru
DINOL,12,12.7240925,gru
DINOL,12,12.951189,gru
DINOL,12,13.088915,gru
DINOL,12,13.702448,gru
DINOL,12,13.866739,gru
DINOL,12,13.311869,gru
DINOL,13,13.760225,gru
DINOL,13,13.830202,gru
DINOL,13,13.772181,gru
DINOL,13,13.71966,gru
DINOL,13,13.460123,gru
DINOL,13,13.372316,gru
DINOL,14,12.3083515,gru
DINOL,14,11.912882,gru
DINOL,14,11.702181,gru
DINOL,14,12.221781,gru
DINOL,14,11.940752,gru
DINOL,14,11.594728,gru
DINOL,14,11.484255,gru
DINOL,14,11.55459,gru
DINOL,14,12.004023,gru
DINOL,15,12.163462,gru
DINOL,15,11.645243,gru
DINOL,15,11.153704,gru
DINOL,15,10.784105,gru
DINOL,15,10.596231,gru
DINOL,15,10.642183,gru
DINOL,15,10.927599,gru
DINOL,15,11.117807,gru
DINOL,15,10.748087,gru
DINOL,15,10.739428,gru
DINOL,15,11.027224,gru
DINOL,15,11.35998,gru
DINOL,15,11.787035,gru
DINOL,16,11.7083,gru
DINOL,16,11.906618,gru
DINOL,16,12.2722645,gru
DINOL,16,11.686007,gru
DINOL,16,11.453157,gru
DINOL,16,11.457071,gru
DINOL,16,11.70801,gru
DINOL,16,11.996454,gru
DINOL,16,11.719889,gru
DINOL,17,11.42544,gru
DINOL,17,11.483431,gru
DINOL,17,11.548899,gru
DINOL,17,11.815546,gru
DINOL,17,11.7234745,gru
DINOL,17,11.936159,gru
DINOL,17,11.911829,gru
DINOL,18,11.378817,gru
DINOL,18,11.46171,gru
DINOL,18,11.583445,gru
DINOL,18,11.503153,gru
DINOL,18,11.520189,gru
DINOL,18,11.212984,gru
DINOL,18,10.967836,gru
DINOL,18,11.226961,gru
DINOL,18,11.010332,gru
DINOL,18,11.161623,gru
DINOL,19,11.114489,gru
DINOL,19,11.143763,gru
DINOL,19,11.12565,gru
DINOL,19,11.049852,gru
DINOL,19,11.118952,gru
DINOL,19,11.145685,gru
DINOL,19,11.252497,gru
DINOL,19,11.346918,gru
DINOL,19,11.504213,gru
DINOL,19,11.123285,gru
DINOL,19,10.744562,gru
DINOL,19,10.473642,gru
DINOL,19,10.936014,gru
DINOL,20,10.679911,gru
DINOL,20,10.759218,gru
DINOL,20,11.033503,gru
DINOL,20,11.055521,gru
DINOL,20,10.02836,gru
DINOL,20,9.145731,gru
DINOL,20,8.898584,gru
DINOL,20,9.288813,gru
DINOL,20,10.061312,gru
DINOL,21,9.730501,gru
DINOL,21,10.017229,gru
DINOL,21,9.537737,gru
DINOL,21,8.362551,gru
DINOL,21,8.370516,gru
DINOL,21,9.287058,gru
DINOL,21,9.408075,gru
DINOL,21,9.4506855,gru
DINOL,21,9.38991,gru
DINOL,21,8.653734,gru
DINOL,21,8.719248,gru
DINOL,21,8.854815,gru
DINOL,22,8.981722,gru
DINOL,22,9.452066,gru
DINOL,22,8.851137,gru
DINOL,22,8.783937,gru
DINOL,22,8.924074,gru
DINOL,22,9.304712,gru
DINOL,22,9.863001,gru
DINOL,22,10.324961,gru
DINOL,22,10.634623,gru
DINOL,22,10.666277,gru
DINOL,22,10.116983,gru
DINOL,23,10.385782,gru
DINOL,23,10.374399,gru
DINOL,23,10.389391,gru
DINOL,23,10.949999,gru
DINOL,23,11.603685,gru
DINOL,23,10.459902,gru
DINOL,23,9.302744,gru
DINOL,23,9.058443,gru
DINOL,23,8.115549,gru
DINOL,23,8.009981,gru
DINOL,23,7.774141,gru
DINOL,24,7.617807,gru
DINOL,24,8.065088,gru
DINOL,24,9.31138,gru
DINOL,24,9.383104,gru
DINOL,24,8.623911,gru
DINOL,24,8.402002,gru
DINOL,24,8.145189,gru
DINOL,24,7.8482985,gru
DINOL,24,7.628389,gru
DINOL,24,7.856294,gru
DINOL,24,9.18503,gru
DINOL,24,8.935503,gru
DINOL,24,8.502039,gru
DINOL,24,8.213068,gru
DINOL,24,7.4496703,gru
DINOL,24,7.6023726,gru
DINOL,24,7.8673797,gru
DINOL,24,8.175447,gru
DINOL,24,8.501223,gru
DINOL,24,8.388193,gru
DINOL,24,9.188501,gru
DINOL,25,9.290735,gru
DINOL,25,9.550379,gru
DINOL,25,9.648935,gru
DINOL,25,10.100199,gru
DINOL,25,10.551722,gru
DINOL,25,10.341433,gru
DINOL,25,10.057817,gru
DINOL,25,9.212481,gru
DINOL,25,9.32303,gru
DINOL,25,10.143236,gru
DINOL,25,10.147936,gru
DINOL,25,9.721788,gru
DINOL,25,9.69636,gru
DINOL,25,9.116358,gru
DINOL,25,8.510225,gru
DINOL,25,9.580622,gru
DINOL,25,8.869707,gru
DINOL,26,8.9443,gru
DINOL,26,7.758554,gru
DINOL,26,7.4987807,gru
DINOL,26,7.20762,gru
DINOL,26,7.065149,gru
DINOL,26,8.319384,gru
DINOL,26,8.330431,gru
DINOL,26,8.349443,gru
DINOL,26,8.473207,gru
DINOL,26,7.9063125,gru
DINOL,26,6.8214126,gru
DINOL,27,7.165277,gru
DINOL,27,7.342195,gru
DINOL,27,7.7375655,gru
DINOL,27,8.812891,gru
DINOL,27,8.988245,gru
DINOL,27,9.220644,gru
DINOL,27,9.494867,gru
DINOL,27,9.065851,gru
DINOL,27,9.179422,gru
DINOL,27,9.363962,gru
DINOL,27,8.84688,gru
DINOL,27,8.491831,gru
DINOL,27,8.195955,gru
DINOL,27,8.302721,gru
DINOL,27,8.244143,gru
DINOL,27,8.217867,gru
DINOL,27,8.323854,gru
DINOL,28,8.342783,gru
DINOL,28,7.259538,gru
DINOL,28,6.888513,gru
DINOL,28,6.6379104,gru
DINOL,28,6.661073,gru
DINOL,28,7.960069,gru
DINOL,28,8.186884,gru
DINOL,28,8.112871,gru
DINOL,28,8.297724,gru
DINOL,28,8.00178,gru
DINOL,28,7.019197,gru
DINOL,28,7.179643,gru
DINOL,28,6.9826674,gru
DINOL,28,7.008676,gru
DINOL,28,8.379305,gru
DINOL,29,8.481119,gru
DINOL,29,7.968103,gru
DINOL,29,8.896761,gru
DINOL,29,8.919756,gru
DINOL,29,8.620577,gru
DINOL,29,7.9044967,gru
DINOL,29,7.144487,gru
DINOL,29,6.9863753,gru
DINOL,29,8.0114,gru
DINOL,29,7.708078,gru
DINOL,29,7.782823,gru
DINOL,29,8.11841,gru
DINOL,29,8.429224,gru
DINOL,29,8.181955,gru
DINOL,29,8.081621,gru
DINOL,29,7.3602996,gru
DINOL,30,7.439531,gru
DINOL,30,8.423937,gru
DINOL,30,8.436632,gru
DINOL,30,8.218004,gru
DINOL,30,7.858873,gru
DINOL,30,7.43107,gru
DINOL,30,7.4002776,gru
DINOL,30,6.93284,gru
DINOL,30,6.1668334,gru
DINOL,30,6.844827,gru
DINOL,30,7.0467696,gru
DINOL,30,6.9389815,gru
DINOL,30,5.9370437,gru
DINOL,30,5.618669,gru
DINOL,30,5.5852523,gru
DINOL,30,6.356401,gru
DINOL,30,5.3070464,gru
DINOL,30,6.544908,gru
DINOL,30,6.226297,gru
DINOL,31,7.5734954,gru
DINOL,31,7.213403,gru
DINOL,31,6.905435,gru
DINOL,31,6.4813323,gru
DINOL,31,6.1705413,gru
DINOL,31,6.3956313,gru
DINOL,31,6.793054,gru
DINOL,31,7.7726226,gru
DINOL,31,8.1099415,gru
DINOL,31,7.884599,gru
DINOL,32,7.4642653,gru
DINOL,32,6.866937,gru
DINOL,32,6.884996,gru
DINOL,32,7.126283,gru
DINOL,32,7.955278,gru
DINOL,32,8.176958,gru
DINOL,32,8.33481,gru
DINOL,32,8.640589,gru
DINOL,32,7.7672133,gru
DINOL,32,7.4538894,gru
DINOL,32,6.8796706,gru
DINOL,32,7.6891265,gru
DINOL,32,8.05031,gru
DINOL,32,8.087976,gru
DINOL,33,8.021212,gru
DINOL,33,8.173044,gru
DINOL,33,8.519663,gru
DINOL,33,8.328287,gru
DINOL,33,7.654222,gru
DINOL,33,7.7078414,gru
DINOL,33,7.25168,gru
DINOL,33,7.1264205,gru
DINOL,33,6.579828,gru
DINOL,33,6.4829803,gru
DINOL,33,6.6944213,gru
DINOL,33,7.086946,gru
DINOL,33,6.878984,gru
DINOL,33,6.246629,gru
DINOL,33,5.586641,gru
DINOL,33,5.754518,gru
DINOL,34,6.51082,gru
DINOL,34,6.44729,gru
DINOL,34,7.074075,gru
DINOL,34,7.446237,gru
DINOL,34,7.803819,gru
DINOL,34,8.147646,gru
DINOL,34,7.2463775,gru
DINOL,34,6.3195205,gru
DINOL,34,6.7708907,gru
DINOL,34,6.72339,gru
DINOL,34,6.88878,gru
DINOL,34,7.045984,gru
DINOL,34,7.234262,gru
DINOL,34,6.933748,gru
DINOL,35,7.4108977,gru
DINOL,35,6.87478,gru
DINOL,35,6.0662932,gru
DINOL,35,6.1463027,gru
DINOL,35,6.371301,gru
DINOL,35,6.906732,gru
DINOL,35,7.3077636,gru
DINOL,35,6.956537,gru
DINOL,35,7.1270156,gru
DINOL,35,6.729341,gru
DINOL,35,6.165666,gru
DINOL,35,5.4219985,gru
DINOL,35,4.8272185,gru
DINOL,35,5.1121078,gru
DINOL,35,4.796869,gru
DINOL,35,4.9739776,gru
DINOL,36,5.3772216,gru
DINOL,36,6.001634,gru
DINOL,36,6.540277,gru
DINOL,36,6.9461455,gru
DINOL,36,7.3056884,gru
DINOL,36,7.5662017,gru
DINOL,36,6.727258,gru
DINOL,36,5.7127624,gru
DINOL,36,5.3950896,gru
DINOL,36,4.791391,gru
DINOL,36,5.144731,gru
DINOL,36,5.7675185,gru
DINOL,36,6.5457625,gru
DINOL,36,7.2313704,gru
DINOL,36,7.921808,gru
DINOL,36,9.034197,gru
DINOL,36,9.342363,gru
DINOL,37,7.940042,gru
DINOL,37,6.3904967,gru
DINOL,37,5.871469,gru
DINOL,37,5.193689,gru
DINOL,37,4.553766,gru
DINOL,37,4.0053954,gru
DINOL,37,4.164041,gru
DINOL,37,4.582742,gru
DINOL,37,4.96293,gru
DINOL,37,5.5548186,gru
DINOL,37,6.0095916,gru
DINOL,37,6.314798,gru
DINOL,37,5.5888534,gru
DINOL,37,4.518045,gru
DINOL,37,3.6200273,gru
DINOL,37,3.4373796,gru
DINOL,37,3.610872,gru
DINOL,38,3.4434144,gru
DINOL,38,3.153818,gru
DINOL,38,3.653322,gru
DINOL,38,4.3150344,gru
DINOL,38,5.1043563,gru
DINOL,38,5.530084,gru
DINOL,38,4.8896346,gru
DINOL,38,4.932794,gru
DINOL,38,4.414865,gru
DINOL,38,3.933191,gru
DINOL,38,3.1935594,gru
DINOL,38,3.4732912,gru
DINOL,38,3.8694932,gru
DINOL,38,4.456537,gru
DINOL,38,4.9138427,gru
DINOL,38,5.681291,gru
DINOL,38,4.995462,gru
DINOL,38,4.743318,gru
DINOL,39,3.8877046,gru
DINOL,39,3.1741197,gru
DINOL,39,3.5034044,gru
DINOL,39,3.8743532,gru
DINOL,39,4.3176055,gru
DINOL,39,4.920709,gru
DINOL,39,5.4978805,gru
DINOL,39,5.516931,gru
DINOL,39,4.7197204,gru
DINOL,39,3.9828813,gru
DINOL,39,3.2237566,gru
DINOL,39,2.8409898,gru
DINOL,39,2.6237352,gru
DINOL,39,3.0371873,gru
DINOL,39,3.8091218,gru
DINOL,39,4.635629,gru
DINOL,39,4.9478316,gru
DINOL,40,4.540834,gru
DINOL,40,4.090608,gru
DINOL,40,4.271425,gru
DINOL,40,3.824579,gru
DINOL,40,3.8961427,gru
DINOL,40,3.5234697,gru
DINOL,40,3.428415,gru
DINOL,40,3.3672502,gru
DINOL,40,3.4682481,gru
DINOL,40,3.228708,gru
DINOL,40,3.5993135,gru
DINOL,40,3.8957613,gru
DINOL,40,4.922609,gru
DINOL,40,5.2130675,gru
DINOL,40,6.2461104,gru
DINOL,40,5.748628,gru
DINOL,40,4.999826,gru
DINOL,40,4.151521,gru
DINOL,40,3.3985918,gru
DINOL,40,2.8281953,gru
DINOL,40,2.6414125,gru
DINOL,41,3.098047,gru
DINOL,41,3.8738725,gru
DINOL,41,4.6889052,gru
DINOL,41,5.751924,gru
DINOL,41,6.146745,gru
DINOL,41,5.6800704,gru
DINOL,41,4.9778533,gru
DINOL,41,4.1757445,gru
DINOL,41,3.4409883,gru
DINOL,41,2.9084184,gru
DINOL,41,2.7558534,gru
DINOL,41,3.2150285,gru
DINOL,41,3.9950883,gru
DINOL,42,4.257585,gru
DINOL,42,4.5880294,gru
DINOL,42,4.3164306,gru
DINOL,42,4.04429,gru
DINOL,42,3.805246,gru
DINOL,42,3.526285,gru
DINOL,42,3.7639406,gru
DINOL,42,4.109018,gru
DINOL,42,4.8879333,gru
DINOL,42,5.9582534,gru
DINOL,42,5.672624,gru
DINOL,42,5.1763167,gru
DINOL,42,4.651689,gru
DINOL,42,4.08188,gru
DINOL,42,3.5806139,gru
DINOL,42,2.963083,gru
DINOL,42,2.9484193,gru
DINOL,42,3.1829088,gru
DINOL,42,3.5074937,gru
DINOL,42,3.972551,gru
DINOL,42,4.4515395,gru
DINOL,43,5.003961,gru
DINOL,43,4.9596496,gru
DINOL,43,4.7646117,gru
DINOL,43,4.530229,gru
DINOL,43,4.7544265,gru
DINOL,43,5.0347686,gru
DINOL,43,4.707544,gru
DINOL,43,4.825464,gru
DINOL,43,4.832811,gru
DINOL,43,5.5820174,gru
DINOL,43,6.2503676,gru
DINOL,43,6.299974,gru
DINOL,43,6.266954,gru
DINOL,43,5.9227157,gru
DINOL,44,5.4411635,gru
DINOL,44,5.2334,gru
DINOL,44,4.0769057,gru
DINOL,44,3.7062318,gru
DINOL,44,3.9401033,gru
DINOL,44,4.283479,gru
DINOL,44,4.691934,gru
DINOL,44,5.2952514,gru
DINOL,44,5.3309646,gru
DINOL,44,5.505342,gru
DINOL,44,5.140184,gru
DINOL,44,4.6976867,gru
DINOL,44,4.706697,gru
DINOL,44,4.5633254,gru
DINOL,44,4.9617248,gru
DINOL,44,5.009538,gru
DINOL,45,5.0607314,gru
DINOL,45,5.5439696,gru
DINOL,45,5.6154494,gru
DINOL,45,5.1891265,gru
DINOL,45,4.7620025,gru
DINOL,45,4.124948,gru
DINOL,45,4.217691,gru
DINOL,45,4.782327,gru
DINOL,45,5.2767653,gru
DINOL,45,5.609567,gru
DINOL,45,5.2893004,gru
DINOL,45,5.2989745,gru
DINOL,46,5.34913,gru
DINOL,46,5.1478972,gru
DINOL,46,4.8973556,gru
DINOL,46,5.05211,gru
DINOL,46,5.1341033,gru
DINOL,46,5.438951,gru
DINOL,46,5.649286,gru
DINOL,46,5.8093734,gru
DINOL,46,5.9265,gru
DINOL,47,5.90986,gru
DINOL,47,5.7225814,gru
DINOL,47,5.582414,gru
DINOL,47,5.5092864,gru
DINOL,47,5.7458587,gru
DINOL,47,5.8144164,gru
DINOL,47,5.899545,gru
DINOL,47,5.866174,gru
DINOL,47,5.9258666,gru
DINOL,47,6.1046233,gru
DINOL,48,6.08526,gru
DINOL,48,6.2585692,gru
DINOL,48,6.294435,gru
DINOL,48,6.300607,gru
DINOL,48,6.464311,gru
DINOL,48,6.4199767,gru
DINOL,48,6.489412,gru
DINOL,48,6.3293624,gru
DINOL,48,6.2925887,gru
DINOL,48,6.5348067,gru
DINOL,48,6.3305755,gru
DINOL,48,6.4739547,gru
DINOL,48,6.597711,gru
DINOL,49,6.347139,gru
DINOL,49,6.3405547,gru
DINOL,49,6.232797,gru
DINOL,49,6.409967,gru
DINOL,49,6.371431,gru
DINOL,49,6.4068236,gru
DINOL,49,6.631616,gru
DINOL,49,6.8574615,gru
DINOL,50,6.906671,gru
DINOL,50,6.7522063,gru
DINOL,50,6.7931,gru
DINOL,50,6.9189773,gru
DINOL,50,6.8803496,gru
DINOL,50,6.8454375,gru
DINOL,50,6.8613296,gru
DINOL,50,6.9811797,gru
DINOL,50,7.298349,gru
DINOL,50,7.2850127,gru
DINOL,51,7.067613,gru
DINOL,51,7.430078,gru
DINOL,51,7.3301024,gru
DINOL,51,7.246095,gru
DINOL,51,7.6012893,gru
DINOL,51,7.4920363,gru
DINOL,52,7.522508,gru
DINOL,52,7.617334,gru
DINOL,52,7.4503646,gru
DINOL,52,7.548448,gru
DINOL,52,7.897783,gru
DINOL,52,7.8507857,gru
DINOL,52,7.765512,gru
DOSETTE KETCHUP PB,11,954.44214,gru
DOSETTE KETCHUP PB,11,988.75476,gru
DOSETTE KETCHUP PB,12,1031.1102,gru
DOSETTE KETCHUP PB,12,1035.8837,gru
DOSETTE KETCHUP PB,13,1036.2437,gru
DOSETTE KETCHUP PB,13,1031.4508,gru
DOSETTE KETCHUP PB,14,1036.1934,gru
DOSETTE KETCHUP PB,15,1035.7145,gru
DOSETTE KETCHUP PB,16,1027.5021,gru
DOSETTE KETCHUP PB,17,1031.3414,gru
DOSETTE KETCHUP PB,17,1039.1523,gru
DOSETTE KETCHUP PB,18,1034.7406,gru
DOSETTE KETCHUP PB,18,1034.3691,gru
DOSETTE KETCHUP PB,19,1035.2186,gru
DOSETTE KETCHUP PB,20,1027.8302,gru
DOSETTE KETCHUP PB,20,1032.428,gru
DOSETTE KETCHUP PB,21,1041.0875,gru
DOSETTE KETCHUP PB,22,1039.7115,gru
DOSETTE KETCHUP PB,22,1036.4945,gru
DOSETTE KETCHUP PB,23,1031.9933,gru
DOSETTE KETCHUP PB,23,1035.5956,gru
DOSETTE KETCHUP PB,23,1039.773,gru
DOSETTE KETCHUP PB,24,1043.3114,gru
DOSETTE KETCHUP PB,24,1043.0336,gru
DOSETTE KETCHUP PB,25,1039.9376,gru
DOSETTE KETCHUP PB,25,1041.0759,gru
DOSETTE KETCHUP PB,26,1038.9685,gru
DOSETTE KETCHUP PB,26,1043.7526,gru
DOSETTE KETCHUP PB,26,1042.6375,gru
DOSETTE KETCHUP PB,27,1040.2714,gru
DOSETTE KETCHUP PB,28,1047.417,gru
DOSETTE KETCHUP PB,28,1045.9537,gru
DOSETTE KETCHUP PB,29,1042.6196,gru
